2668,"pretty woman Romance Comedy Garry Marshall prostitute capitalism cinderella expensive restaurant sports car When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after? Who knew it was so much fun to be a hooker?"
2669,crocodile dundee ii Adventure Comedy John Cornell new york crocodile australia large knife aftercreditsstinger Australian outback expert protects his New York love from gangsters who've followed her down under. The world's favourite adventurer is back for more! much more!
2670,"broken horses Thriller Mystery Drama Crime Vidhu Vinod Chopra  The bonds of brotherhood, the laws of loyalty, and the futility of violence in the shadows of the US Mexico border gang wars. "
2671,"born on the fourth of july Drama War Oliver Stone vietnam veteran post traumatic stress  disorder bar 1970s wheelchair The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for. A story of innocence lost and courage found."
2672,"cool runnings Comedy Jon Turteltaub winter trainer olympic games jamaica training camp When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team. One dream. Four Jamaicans. Twenty below zero."
2673,"my bloody valentine Mystery Horror Patrick Lussier sheriff miner delusion head injury remake Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed. He's gonna break your heart."
2674,"stomp the yard Drama Music Sylvain White love at first sight loss of brother breakdance daughter After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition. He will challenge their traditions. Their traditions will change his life."
2675,the spy who loved me Adventure Action Thriller Lewis Gilbert london england submarine england assassination spy Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case. It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.
2676,"urban legend Horror Thriller Jamie Blanks college murder urban legend slasher killer There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality. It Happened To Someone Who Knows Someone You Know... You're Next."
2677,"good deeds Comedy Drama Romance Tyler Perry african american single mother fianc\u00e9 fianc\u00e9e relationship corporation rich man - poor woman Businessman Wesley Deeds is jolted out of his scripted life when he meets Lindsey, a single mother who works on the cleaning crew in his office building. Wesley Deeds is About to Discover the Person He Was Meant to Be."
2678,"white fang Action Adventure Drama Family Randal Kleiser based on novel gold treasure coffin human animal relationship Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him. Where civilization ends, their journey begins."
2679,"superstar Comedy Family Bruce McCulloch  Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom. Dare to dream."
2680,"the iron lady History Drama Phyllida Lloyd capitalism prime minister argentina margaret thatcher british overseas territory A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power. Never Compromise"
2681,"jonah: a veggietales movie Action Adventure Animation Comedy Family Phil Vischer  Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance. Fresh Fish. Mixed Vegetables."
2682,"poetic justice Drama Romance John Singleton loss of lover sadness los angeles road movie In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run. A Street Romance."
2683,"all about the benjamins Action Adventure Comedy Kevin Bray record store sexuality autograph underwear painting Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back. Money can make people do funny things."
2684,"vampire in brooklyn Comedy Horror Romance Wes Craven vampire half vampire Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell. A comic tale of horror and seduction."
2685,"exorcist ii: the heretic Horror Thriller Fantasy John Boorman exorcism examination pact with the devil possession priest Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp? It's four years later... what does she remember?"
2686,an american haunting Horror Thriller Courtney Solomon witch independent film curse suitor family Based on the true events of the only case in US History where a spirit caused the death of a man. Possession Knows No Bounds
2687,"my boss's daughter Comedy Romance David Zucker  When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers. "
2688,"a perfect getaway Thriller Mystery Adventure David Twohy hawaii honeymoon double murder murder For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers. Welcome to paradise. Enter at your own risk."
2689,"our family wedding Comedy Rick Famuyiwa interracial marriage wedding duringcreditsstinger The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud. To have and to hold... 'Til dads do us part."
2690,"dead man on campus Comedy Alan Cohn college drug fraternity house pot teen suicide Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out. "
2691,"tea with mussolini Comedy Drama War Franco Zeffirelli italy hotel loss of mother ambassador world war ii Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II. "
2692,"thinner Horror Thriller Tom Holland blow job curse fat suit steven king A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner. Let the curse fit the crime."
2693,"new york, new york Drama Music Romance Martin Scorsese new york jazz saxophonist falling in love An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb. "
2694,"crooklyn Comedy Drama Spike Lee black people 1970s jazz musician stra\u00dfenkids dysfunctional family From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn. "
2695,"i think i love my wife Comedy Romance Chris Rock  Richard Cooper (Rock) is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. When old crush Nikki Tru (Kerry Washington) visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship. In marriage no one can hear you scream."
2696,"jason x Horror Science Fiction James Isaac places and planets space marine future cryogenics space In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives! Evil has an upgrade."
2697,"bobby History Drama Emilio Estevez hotel senator kitchen marriage crisis politics In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles. He saw wrong and tried to right it. He saw suffering and tried to heal it. He saw war and tried to stop it."
2698,"head over heels Comedy Romance Mark Waters supermodel stalking models Ordinary single girl Amanda Pierce (Monica Potter) unexpectedly finds herself sharing an awesome Manhattan apartment with four sexy supermodels. Determined to bring Amanda into their world, the models give her the ultimate makeover. The plan works fabulously as Amanda connects with next door charmer Jim Winston (Freddie Prinze, Jr.). That is, until one night... Unleash your inner model."
2699,"fun size Comedy Josh Schwartz halloween friends little brother trick or treating boyfriend girlfriend relationship Wren is invited to a Halloween party by her crush, Aaron Riley, but she is also forced by her mother to take her oddball little brother Albert with her when she goes out trick-or-treating on Halloween. When she goes to the party instead, she loses him and must find him before her mother finds out. Some people just can't handle Halloween."
2700,"the diving bell and the butterfly Drama Julian Schnabel writing lover (female) psychological stress dying and death editor-in-chief Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind. Let your imagination set you free"
2701,"little children Romance Drama Todd Field skateboarding mother american football adultery wife husband relationship The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations. "
2702,"gossip Drama Mystery Thriller Davis Guggenheim college suspense gossip rumor social experiment On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation. It can turn you on, or turn on you."
2703,a walk on the moon Drama Romance Tony Goldwyn adultery woodstock 1960s The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman. It was the summer of Woodstock... when she became the woman she always wanted to be.
2704,"catch a fire Action Drama Thriller Phillip Noyce police brutality resistance south africa apartheid african national congress The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission. The spark that ignites us, unites us."
2705,"soul survivors Horror Mystery Thriller Stephen Carpenter hallucination car crash death sole survivor A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world "
2706,"jefferson in paris Drama Romance James Ivory france revolution biography president history His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted. A powerful man torn between his love for one woman and his secret desire for another."
2707,"easy virtue Comedy Romance Stephan Elliott  A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window. Let's Misbehave!"
2708,"caravans Action Adventure Drama Romance James Fargo  This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return. "
2709,"mr. turner History Drama Mike Leigh painter Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him. "
2710,"wild grass Drama Romance Alain Resnais whiskey experimental film wallet cult director Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession. "
2711,"amen. Drama History Costa-Gavras vatican pope concentration camp holocaust schutzstaffel The film ""Amen."" examines the links between the Vatican and Nazi Germany. The central character is Kurt Gerstein, a member of the Institute for Hygiene of the Waffen-SS who is horrified by what he sees in the death camps. Moreover, he is shocked to learn that the process he used to purify water for his troops, by using zyklon, served as a basis to kill people in gas chambers. Two Men   Two Worlds   One Cause"
2712,"reign of assassins History Action John Woo martial arts sword fight wuxia Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret. "
2713,"the lucky ones Comedy Drama History Neil Burger friendship war road trip independent film soldier The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S. "
2714,"margaret Drama Kenneth Lonergan new york bus nightmare witness investigation A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives. "
2715,"stan helsing Comedy Horror Bo Zenga halloween slapstick duringcreditsstinger It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan The most feared monsters in cinematic history have met their match..."
2716,"flipped Romance Drama Rob Reiner shyness based on novel unrequited love neighbor family relationships When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider. You never forget your first love."
2717,brokeback mountain Drama Romance Ang Lee gay countryside homophobia loss of lover wyoming Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live. Love is a force of nature.
2718,"clueless Comedy Drama Romance Amy Heckerling puberty high school make a match spoiled child gay interest Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him. Sex. Clothes. Popularity. Is there a problem here?"
2719,"far from heaven Drama Romance Todd Haynes black people wife husband relationship botanist homosexuality In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world. It's time to stop hiding from the truth."
2720,"hot tub time machine 2 Comedy Steve Pink time travel sequel hot tub duringcreditsstinger When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend. The Laws of Space and Time are About to be Violated."
2721,"quills Drama Philip Kaufman asylum french revolution french smuggling maid A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun. There are no bad words... only bad deeds."
2722,seven psychopaths Comedy Crime Martin McDonagh suicide alcohol sex screenwriter underworld A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu. They Won't Take Any Shih Tzu.
2723,"the caveman's valentine Drama Mystery Thriller Kasi Lemmons woman director In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane? "
2724,"downfall Drama History War Oliver Hirschbiegel berlin poison dictator clerk ideology In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender. April 1945, a nation awaits its...Downfall"
2725,"the sea inside Drama Alejandro Amen\u00e1bar brother brother relationship paraplegic intensive care ladykiller wheelchair The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living. Sensitive Drama About a Polemic Theme"
2726,"under the skin Thriller Science Fiction Drama Jonathan Glazer male nudity scotland edinburgh alien very little dialogue Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool. A mysterious seductress preys upon the population of Scotland"
2727,"good morning, vietnam Comedy Drama War Barry Levinson rock and roll radio station war crimes entertainer explosive Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand. Time to rock it from the Delta to the DMZ!"
2728,"the last godfather Action Comedy Thriller Shim Hyung-Rae  Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families. "
2729,"justin bieber: never say never Documentary Music Family Jon M. Chu manager canada pop singer star prayer Tells the story of Justin Bieber, the kid from Canada with the hair, the smile and the voice: It chronicles his unprecedented rise to fame, all the way from busking in the streets of Stratford, Canada to putting videos on YouTube to selling out Madison Square Garden in New York as the headline act during the My World Tour from 2010. It features Usher, Scooter Braun, Ludacris, Sean Kingston, Antonio ""L.A."" Reid, Boyz II Men, Miley Cyrus, Jaden Smith, Justin's family members and parts of his crew and huge fanbase in a mix of interviews and guest performances. It was released in 3D in theaters all around the world and is the highest grossing concert movie of all time, beating the previous record held by Michael Jackson's This Is It from 2009. Find out what's possible if you never give up."
2730,"black swan Drama Thriller Darren Aronofsky dancing competition sex dancer obsession A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan. In the era of personal branding, the scariest possibility is that someone might be better at being you than you are."
2731,"the godfather: part ii Drama Crime Francis Ford Coppola italo-american cuba vororte melancholy praise In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba. I don't feel I have to wipe everybody out, Tom. Just my enemies."
2732,"save the last dance Drama Family Romance Music Thomas Carter ballet dancer musical ballet A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past. The Only Person You Need To Be Is Yourself."
2733,"a nightmare on elm street 4: the dream master Horror Thriller Renny Harlin martial arts nightmare supernatural high school resurrection Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain. Terror beyond your wildest dreams."
2734,miracles from heaven Drama Patricia Riggen miracle christian cure woman director accident A faith based movie. A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. Based on the book 'Three Miracles From Heaven' by Christy Beam. How do we explain the impossible?
2735,"dude, where’s my car? Comedy Danny Leiner dude amnesia idiot auto friendship Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car. They encounter a variety of people while looking for it, including their angry girlfriends, an angry street gang, a transexual stripper, a cult of alien seeking fanatics, and aliens in human form looking for a mystical device that could save or destroy the world. After a night they can't remember, comes a day they'll never forget."
2736,"young guns Crime Action Adventure Drama Western Christopher Cain corruption sheriff deputy sheriff ranch billy the kid A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted. Six reasons why the west was wild."
2737,"st. vincent Comedy Theodore Melfi babysitter friendship neighbor divorce child of divorce A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door. Love Thy Neighbor"
2738,"about last night Comedy Romance Steve Pink duringcreditsstinger A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world. It's about compromise. It's about love. It's about a good wingman."
2739,"10 things i hate about you Comedy Romance Drama Gil Junger shakespeare sister high school cannabis deception Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat. How do I loathe thee? Let me count the ways."
2740,"the new guy Comedy Family Ed Decter prison dual identity identity loser high school Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse? A zero will rise."
2741,"national lampoon's loaded weapon 1 Comedy Gene Quintano cocaine police spoof los angeles An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive. See it before they make the sequel!"
2742,"the shallows Horror Drama Thriller Jaume Collet-Serra mexico beach surfer island survival An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas. What was once in the deep is now in the shallows."
2743,"the butterfly effect Science Fiction Thriller Eric Bress amnesia chaos theory blackout time travel flashback A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences. Such minor changes, such huge consequences."
2744,"snow day Comedy Family Chris Koch  When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed.. Roads closed. Schools shut. Rules were made to be frozen!"
2745,"this christmas Comedy Drama Preston A. Whitmore II drama family family holiday family feud This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family. You can't exchange family."
2746,"baby geniuses Science Fiction Comedy Family Bob Clark baby genius toddler baby geniuses Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin. Think innocent. Think helpless. Think again. Naps are history."
2747,"the big hit Action Adventure Comedy Thriller Kirk Wong bungee-jump dark comedy cigarette smoking slow motion video store Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam. Nothing's more dangerous than some nice guys... with a little time to kill."
2748,"harriet the spy Comedy Drama Family Bronwen Hughes spy secret nanny notebook binoculars When the secret notebook of a young girl who fancies herself a spy is found by her friends, her speculations make her very unpopular! Can she win her friends back? On your case!"
2749,"child's play 2 Drama Horror John Lafia faithlessness puppet killer toys toy comes to life Chuckie's back as the doll possessed by the soul of a serial killer, butchering all who stand in his way of possessing the body of a boy. Look out Jack! Chucky's back!"
2750,"no good deed Crime Thriller Sam Miller sadistic hostage sociopath serial killer blood Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family. First he gets into your house. Then he gets into your head."
2751,"the mist Science Fiction Horror Thriller Frank Darabont father son relationship monster supermarket fight artist After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity. Belief divides them, mystery surrounds them, but fear changes everything."
2752,"ex machina Drama Science Fiction Alex Garland dancing artificial intelligence distrust isolation technology Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl. There is nothing more human than the will to survive"
2753,"being john malkovich Fantasy Drama Comedy Spike Jonze individual transvestism sexual identity witch identity Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body. Ever wanted to be someone else? Now you can."
2754,"two can play that game Comedy Romance Mark Brown  Vivica A. Fox sizzles as a woman scorned who plans to get her man back by any means necessary. In this comedy about players and those who ""get played."" As corporate overachiever and all-around fly chick Shanté Smith, Fox thinks she's got the goods to keep her slickster boyfriend (Morris Chestnut) from straying - until he discovers a greener pasture, Shanté's archrival (Gabrielle Union) "
2755,"earth to echo Family Adventure Science Fiction Dave Green alien found footage After a construction project begins digging in their neighborhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. When everyone around them refuses to take the messages seriously, the three embark on a secret adventure to crack the code and follow it to its source. But taking matters into their own hands gets the trio in way over their heads when they discover a mysterious being from another world who desperately needs their help. The epic, suspenseful and exciting journey that follows will change all of their lives forever. No one will ever believe our story."
2756,"crazy/beautiful Drama Romance John Stockwell lovesickness jealousy parents kids relationship love of one's life cutting the cord At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood. When it's real. When it's right. Don't let anything stand in your way."
2757,"letters from iwo jima Action Adventure Drama War Clint Eastwood world war ii cave dying and death pacific theater japanese army The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it. The battle of Iwo Jima seen through the eyes of the Japanese soldiers."
2758,"the astronaut farmer Adventure Comedy Drama Science Fiction Michael Polish nasa texas dream fbi bankrupt Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one he's built and wants to take into space. It's his dream. The FBI puts him under surveillance when he tries to buy rocket fuel, and the FAA stalls him when he files a flight plan – but Charles is undeterred. "
